voltage,current,temperature,oil_level,vibration,power_factor,frequency,harmonics,load_factor,fault_type
380.83957291623113,48.41131716068098,68.23844269050346,84.56908956922408,1.882923312638332,0.9472347139765762,50.15792128155074,2.3837173645764542,0.7996714153011232,2
422.15847783039976,41.43777617206882,62.34091294890886,79.64757349468594,2.1110394507823713,0.941444141727933,50.01424646023867,1.9826739078862003,0.7522221826611982,0
423.52433054190806,42.34206811657077,63.53300426820669,79.91048429192075,2.047562892158568,0.9666492371424231,49.9859781502643,1.9834032999667275,0.7917011109663175,0
420.0206108766503,46.44005203499559,70.65114096948518,81.11935674418825,1.8067635247177223,0.9279780448730033,50.056611282678105,1.6477732748117049,0.8279192634515005,0
420.4025833154519,44.13937383622885,54.10832876588145,76.8683107752955,2.086346853262756,0.9221316611825459,50.074585954182545,1.0817083803412237,0.7822999797278297,0
424.89835770940334,44.303051440770595,67.3040815007432,80.25777041489245,1.2450213588916956,0.9855372793226779,49.91565800766407,1.743337297301417,0.7763486040230209,9
423.41257365217956,43.17809902959496,69.47166165054381,82.26499339173421,1.8964170549477128,0.9677549691918671,49.84918467104525,16.026095031963287,0.8082122794713038,7
424.7899205177059,44.22853320780171,67.28942538500007,74.94713786490236,2.163422611985007,0.9845303293715072,50.04677947532632,2.368061175334629,0.8450005395507179,0
424.11388841811913,37.20993827580031,58.09641487863874,79.15758112541974,1.9700913681691654,0.9566578488097786,50.17942808430086,2.290344770865013,0.6885124240582688,0
426.75259206970696,43.15077366709538,73.11460249670687,82.47119923092542,2.1465296228227864,0.9957445196591458,49.93896779826527,1.8419170515951138,0.8372705097990516,0
421.6536040668295,39.90745490826507,63.27959729344341,82.25235765676827,1.8361874083609986,0.9220251823678828,49.97418152014637,2.230477807710147,0.7085235365594533,0
423.42259310401874,36.52885282374175,58.450246563937625,88.83099024944386,1.4518671023593224,0.9398671356073695,49.93339393797696,1.7431062542458768,0.6629695045438925,0
427.21033538195775,28.586105441358267,64.92258329994111,79.91787066324453,2.4089367561082824,0.9752748106153277,49.92416728794817,2.2287078243595713,0.5408400330312735,0
423.3094539738333,38.53227746111209,71.1850803646823,75.72056334582334,2.169011329437571,0.9483166982963764,50.19650347639254,1.0300443906983783,0.7058233976773987,0
422.1841003189105,40.36588646265374,68.63916557082933,78.14279191893512,2.17807991519469,0.9362161157907151,50.12180504377565,1.805270987848259,0.7285675516743807,0
421.1510893575915,42.242386427988336,68.94836402375336,81.29446838978913,1.4516238507114052,0.9260582587332339,50.08875116144163,2.3027415654238377,0.7528099463348201,0
418.8658370545009,45.938534835895716,67.40989569501447,82.77936907586097,1.581209304118443,0.900606022698648,50.18723191173207,2.198186970032221,0.7928012840989427,0
425.35546505223783,31.410753665194534,70.00242803881052,80.45726258677777,1.6993013772141368,0.9523795698379197,50.08161527228814,2.2358536457634894,0.5789470421474968,0
421.0802937929091,46.254765005054104,68.2652415552488,83.30806239638814,1.0750985314178843,0.9454655508890127,49.90146182028743,1.453029795465763,0.8420666715713071,0
422.54215528836767,41.74263909359118,58.349629672426076,79.92413712328661,2.6715841061483894,0.949685701202951,49.90401053678861,2.552464109225075,0.765065904348328,0
419.70176594097995,53.36952177540899,67.69804600791832,75.50511308788421,1.9942782762651357,0.9529394930091443,49.985910144553266,2.4360809296767267,0.977334515801748,0
423.00393306787805,47.08539879254942,63.134404051748184,81.51079119243445,3.3919690232449184,0.973440578076088,49.998841668021804,2.0952993525572614,0.8864433447320319,0
423.09282304550834,42.18710287096174,64.36197602859313,81.02477241784615,3.059443106114996,0.9601315060334505,49.905048095482115,1.7015513342186237,0.7827223386365865,0
425.82015652813647,28.356948145228227,70.48164894770545,78.99376692778748,2.3175562754509897,0.9446396329631425,49.86943024459589,1.6246190784661636,0.5181931751812171,0
420.7974710939017,46.293040157281894,67.093197345863,77.81546225191,1.09905601549672,0.9410139122780843,49.844856605590934,1.7447533902112022,0.838283766050939,0
